movie_id,primary_title,original_title,start_year,runtime_minutes,genres,clean_title,averagerating,numvotes,domestic_gross,foreign_gross,production_budget,worldwide_gross,release_date,release_year,release_month
tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,2012,93.0,Comedy,tim and eric's billion dollar movie,5.4,9004,,,3000000.0,223652.0,2012-03-02,2012.0,3.0
tt1855417,Vdrebezgi,Vdrebezgi,2011,,"Comedy,Crime",vdrebezgi,5.8,461,,,,,,,
tt1855977,Buddha's Little Finger,Buddha's Little Finger,2015,,Drama,buddha's little finger,5.4,111,,,,,,,
tt1856014,Hamilton: I nationens intresse,Hamilton: I nationens intresse,2012,109.0,"Action,Drama,Thriller",hamilton: i nationens intresse,6.3,7538,,,,,,,
tt1856021,Little Murders,Kleine Morde,2012,94.0,"Crime,Drama",little murders,5.2,61,,,,,,,
tt1856022,Ghost in the Shell S.A.C. Solid State Society 3D,Kôkaku kidôtai S.A.C. Solid State Society 3D,2011,130.0,"Action,Animation,Fantasy",ghost in the shell s.a.c. solid state society 3d,7.5,361,,,,,,,
tt1856037,"Love Always, Carolyn","Love Always, Carolyn",2011,70.0,Documentary,"love always, carolyn",6.4,102,,,,,,,
tt1856038,Love in Space,Quan qiu re lian,2011,100.0,"Comedy,Romance",love in space,5.5,302,34800.0,,,,,,
tt1856047,Agent Hamilton: But Not If It Concerns Your Daughter,Hamilton: Men inte om det gäller din dotter,2012,90.0,"Action,Drama,Thriller",agent hamilton: but not if it concerns your daughter,5.6,2939,,,,,,,
tt1856053,"Little Brother, Big Trouble: A Christmas Adventure",Niko 2 - lentäjäveljekset,2012,79.0,"Adventure,Animation,Comedy","little brother, big trouble: a christmas adventure",5.8,841,,,,,,,
tt1856057,Phantom Boy,Phantom Boy,2015,84.0,"Action,Adventure,Animation",phantom boy,6.6,1156,34400.0,,,,,,
tt1856101,Blade Runner 2049,Blade Runner 2049,2017,164.0,"Drama,Mystery,Sci-Fi",blade runner 2049,8.0,376241,92100000.0,167200000.0,185000000.0,259357408.0,2017-10-06,2017.0,10.0
tt1856109,Where Soldiers Come From,Where Soldiers Come From,2011,92.0,Documentary,where soldiers come from,7.0,213,,,,,,,
tt1856770,Yeki az ma do nafar,Yeki az ma do nafar,2011,87.0,Drama,yeki az ma do nafar,3.8,262,,,,,,,
tt1857605,3 Weeks to Daytona,3 Weeks to Daytona,2011,82.0,Drama,3 weeks to daytona,6.2,79,,,,,,,
tt1857650,Chama da Sex,Chama da Sex,2011,85.0,"Comedy,Drama,Music",chama da sex,6.4,88,,,,,,,
tt1857666,Decadence: Decline of the Western World,Decadence: Decline of the Western World,2011,102.0,Documentary,decadence: decline of the western world,6.9,70,,,,,,,
tt1857670,Deiva Thirumagal,Deiva Thirumagal,2011,166.0,"Drama,Family,Musical",deiva thirumagal,8.2,4545,,,,,,,
tt1857724,Hidden Colors,Hidden Colors,2011,,Documentary,hidden colors,6.9,747,,,,,,,
tt1857740,Bollywood: The Greatest Love Story Ever Told,Bollywood: The Greatest Love Story Ever Told,2011,81.0,Documentary,bollywood: the greatest love story ever told,6.3,105,,,,,,,
tt1857766,Games of Clouds & Rain,Les jeux des nuages et de la pluie,2013,86.0,"Comedy,Drama,Romance",games of clouds & rain,7.8,1052,,,,,,,
tt1857797,Naked Soldier,Jue se wu qi,2012,94.0,"Action,Crime,Drama",naked soldier,4.9,510,,,,,,,
tt1857819,A Walk in the Fog,Parse Dar Meh,2010,87.0,Drama,a walk in the fog,6.9,756,,,,,,,
tt1857824,Perras,Perras,2011,100.0,"Drama,Romance,Thriller",perras,5.4,782,,,,,,,
tt1857842,Inhuman Resources,Redd Inc.,2012,93.0,"Horror,Thriller",inhuman resources,5.8,2205,,,,,,,
tt1857913,The Sorcerer and the White Snake,Bai she chuan shuo,2011,100.0,"Action,Fantasy,Romance",the sorcerer and the white snake,5.9,7691,18800.0,2100000.0,,,,,
tt1858481,Last Passenger,Last Passenger,2013,97.0,"Action,Mystery,Thriller",last passenger,5.7,5523,,,,,,,
tt1858522,Allegiance,Recalled,2012,90.0,"Drama,Thriller",allegiance,4.8,554,,,,,,,
tt1858524,Rhymes with Banana,Rhymes with Banana,2012,99.0,Comedy,rhymes with banana,7.3,91,,,,,,,
tt1858538,"Wer's glaubt, wird selig","Wer's glaubt, wird selig",2012,101.0,Comedy,"wer's glaubt, wird selig",6.2,613,,,,,,,
tt1858566,The Scandalous Four,The Scandalous Four,2011,106.0,"Drama,History,Romance",the scandalous four,5.4,107,,,,,,,
tt1858582,A World Without Women,Un monde sans femmes,2011,56.0,"Comedy,Drama",a world without women,7.0,221,,,,,,,
tt1858729,Beyond the Heavens,Beyond the Heavens,2013,85.0,Family,beyond the heavens,6.0,72,,,,,,,
tt1858739,City Baby,City Baby,2013,88.0,"Comedy,Drama",city baby,4.7,199,,,,,,,
tt1858769,Pictures of Superheroes,Pictures of Superheroes,2012,70.0,Comedy,pictures of superheroes,6.6,61,,,,,,,
tt1858774,Refuge from the Storm,Refuge from the Storm,2012,101.0,Drama,refuge from the storm,7.5,59,,,,,,,
tt1858775,Rise of the Damned,Rise of the Damned,2011,88.0,Horror,rise of the damned,3.4,228,,,,,,,
tt1858799,The Pier,The Pier,2011,89.0,"Drama,Romance",the pier,6.5,177,,,,,,,
tt1859438,A Little Thing Called Love,Sing lek lek tee reak wa rak,2010,118.0,"Comedy,Romance",a little thing called love,7.6,3984,,,,,,,
tt1859441,Sins of the Father,Sins of the Father,2011,90.0,"Crime,Documentary",sins of the father,3.9,126,,,,,,,
tt1859446,Alps,Alpeis,2011,93.0,Drama,alps,6.4,8505,16100.0,,,,,,
tt1859476,We Are Not Animals,No somos animales,2013,90.0,"Comedy,Drama",we are not animals,5.2,433,,,,,,,
tt1859495,Hannah and the Hasbian,Hannah and the Hasbian,2011,73.0,Comedy,hannah and the hasbian,6.8,166,,,,,,,
tt1859522,Kiss Me,Kyss mig,2011,105.0,"Drama,Romance",kiss me,6.9,8488,,,,,,,
tt1859530,Love Addict,Love Addict,2011,87.0,Documentary,love addict,5.6,118,,,,,,,
tt1859558,Not Waving But Drowning,Not Waving But Drowning,2012,100.0,Drama,not waving but drowning,6.2,292,,,,,,,
tt1859573,Pretty Obsession,Pretty Obsession,2012,89.0,Thriller,pretty obsession,5.1,125,,,,,,,
tt1859588,Tale of a Pink Hare,Skaz o rozovom zaytse,2010,106.0,Drama,tale of a pink hare,6.6,145,,,,,,,
tt1859603,The Guest House,The Guest House,2012,82.0,Romance,the guest house,3.6,1281,,,,,,,
tt1859604,The Hidden Hand: Alien Contact and the Government Cover-Up,The Hidden Hand: Alien Contact and the Government Cover-Up,2013,80.0,"Documentary,History,News",the hidden hand: alien contact and the government cover-up,5.0,291,,,,,,,
tt1859606,The Hunting of the Snark,The Hunting of the Snark,2015,65.0,Animation,the hunting of the snark,7.5,305,,,,,,,
tt1859607,Kath & Kimderella,Kath & Kimderella,2012,86.0,Comedy,kath & kimderella,5.4,935,,,,,,,
tt1859621,They Call It Myanmar: Lifting the Curtain,They Call It Myanmar: Lifting the Curtain,2012,84.0,"Documentary,History,News",they call it myanmar: lifting the curtain,7.0,285,,,,,,,
tt1859650,To Rome with Love,To Rome with Love,2012,112.0,"Comedy,Music,Romance",to rome with love,6.3,79381,16700000.0,56600000.0,21500000.0,74326015.0,2012-06-22,2012.0,6.0
tt1860152,17 Girls,17 filles,2011,86.0,Drama,17 girls,6.0,2980,15100.0,186000.0,,,,,
tt1860175,Marhulový ostrov,Marhulový ostrov,2011,102.0,"Drama,Romance",marhulový ostrov,6.4,55,,,,,,,
tt1860181,Black's Game,Svartur á leik,2012,104.0,"Crime,Thriller",black's game,6.8,3897,,,,,,,
tt1860213,Dirty Grandpa,Dirty Grandpa,2016,102.0,Comedy,dirty grandpa,5.9,101393,35600000.0,58500000.0,11500000.0,105078449.0,2016-01-22,2016.0,1.0
tt1860215,Dongala Mutha,Dongala Mutha,2011,90.0,"Action,Crime,Thriller",dongala mutha,3.8,157,,,,,,,
tt1860238,Goddess,Goddess,2013,104.0,"Comedy,Musical,Romance",goddess,6.1,1327,,,,,,,
tt1860242,The Highwaymen,The Highwaymen,2019,132.0,"Biography,Crime,Drama",the highwaymen,7.0,44034,,,,,,,
tt1860260,La mer à boire,La mer à boire,2011,98.0,Drama,la mer à boire,5.8,217,,,,,,,
tt1860318,The Detective Is in the Bar,Tantei wa bar ni iru,2011,125.0,Drama,the detective is in the bar,6.3,238,,,,,,,
tt1860336,The Lion of Punjab,The Lion of Punjab,2011,155.0,Action,the lion of punjab,5.7,121,,,,,,,
tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy",turbo,6.4,74639,83000000.0,199500000.0,135000000.0,286896578.0,2013-07-17,2013.0,7.0
tt1860355,Undefeated,Undefeated,2011,113.0,"Documentary,Sport",undefeated,7.8,6432,,,,,,,
tt1860357,Deepwater Horizon,Deepwater Horizon,2016,107.0,"Action,Drama,History",deepwater horizon,7.1,133303,61400000.0,60400000.0,156000000.0,122603824.0,2016-09-30,2016.0,9.0
tt1860359,In the Shadow,Ve stínu,2012,106.0,"Crime,Drama,Thriller",in the shadow,7.1,1521,,,,,,,
tt1861279,Barricade,Barricade,2012,82.0,"Horror,Mystery,Thriller",barricade,4.5,2683,,,,,,,
tt1861281,Battle for Brooklyn,Battle for Brooklyn,2011,93.0,"Documentary,Drama",battle for brooklyn,7.1,119,,,,,,,
tt1861284,Black Swan: Metamorphosis,Black Swan: Metamorphosis,2011,49.0,Documentary,black swan: metamorphosis,7.1,72,,,,,,,
tt1861307,Deadly Detour,Deadly Detour,2011,75.0,Horror,deadly detour,2.9,158,,,,,,,
tt1861334,Fuga de cerebros 2,Fuga de cerebros 2,2011,106.0,"Comedy,Romance",fuga de cerebros 2,4.6,811,,,,,,,
tt1861340,Günah Keçisi,Günah Keçisi,2011,83.0,"Action,Biography,Comedy",günah keçisi,5.9,2065,,,,,,,
tt1861343,Hayride,Hayride,2012,93.0,"Crime,Drama,Horror",hayride,3.4,622,,,60000.0,0.0,2012-12-31,2012.0,12.0
tt1861358,Joschka und Herr Fischer,Joschka und Herr Fischer,2011,138.0,"Biography,Documentary,History",joschka und herr fischer,6.7,178,,,,,,,
tt1861375,War of the Buttons,La guerre des boutons,2011,109.0,"Adventure,Family",war of the buttons,6.5,1579,,,,,,,
tt1861411,Ramen Samurai,Râmen samurai,2011,116.0,"Comedy,Drama",ramen samurai,6.8,55,,,,,,,
tt1861421,A Chinese Ghost Story,Sien lui yau wan,2011,100.0,"Fantasy,Horror",a chinese ghost story,5.7,1159,,,,,,,
tt1861445,An Act of War,An Act of War,2015,99.0,"Crime,Drama,Thriller",an act of war,5.1,1214,,,,,,,
tt1861982,Children...,A-i-deul...,2011,132.0,"Crime,Thriller",children...,7.1,1968,,,,,,,
tt1862020,Late Blossom,Geu-dae-leul sa-rang-hab-ni-da,2011,118.0,"Drama,Romance",late blossom,7.4,343,,,,,,,
tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",safety not guaranteed,7.0,111907,4000000.0,,750000.0,4422318.0,2012-06-08,2012.0,6.0
tt1862444,03:34 Terremoto en Chile,03:34 Terremoto en Chile,2011,100.0,"Drama,Thriller",03:34 terremoto en chile,5.2,166,,,,,,,
tt1862457,Catch Me... I'm in Love,Catch Me... I'm in Love,2011,110.0,"Comedy,Drama,Romance",catch me... i'm in love,5.6,153,,,,,,,
tt1862472,Kolpaçino: Bomba,Kolpaçino: Bomba,2011,92.0,"Adventure,Comedy",kolpaçino: bomba,5.5,4497,,,,,,,
tt1863132,13th Sign,13th Sign,2011,98.0,Horror,13th sign,7.1,64,,,,,,,
tt1863143,A Moral Conjugal,A Moral Conjugal,2012,,Drama,a moral conjugal,6.5,71,,,,,,,
tt1863160,Bambieffekten,Bambieffekten,2011,75.0,Drama,bambieffekten,5.2,165,,,,,,,
tt1863192,Corn Island,Simindis kundzuli,2014,100.0,"Drama,War",corn island,7.7,3602,,,,,,,
tt1863201,Dark Circles,Dark Circles,2013,87.0,Horror,dark circles,5.1,3886,,,,,,,
tt1863203,The Employer,The Employer,2013,90.0,Thriller,the employer,4.4,1141,,,,,,,
tt1863238,Film,Film,2011,87.0,"Comedy,Drama,Thriller",film,5.9,195,,,,,,,
tt1863268,Hidden Moon,Hidden Moon,2012,,"Drama,Mystery,Romance",hidden moon,5.7,395,,,,,,,
tt1863293,Khibula,Khibula,2017,97.0,Drama,khibula,5.5,111,,,,,,,
tt1863296,You & Me,Kimi to boku,2011,45.0,Drama,you & me,6.9,152,,,,,,,
tt1863305,The Path,La senda,2012,,"Horror,Thriller",the path,5.0,440,,,,,,,
tt1863318,"Los muertos no se tocan, nene","Los muertos no se tocan, nene",2011,,Comedy,"los muertos no se tocan, nene",5.5,70,,,,,,,
tt1863321,My Last Round,Mi Último Round,2011,110.0,"Drama,Romance,Sport",my last round,6.7,278,,,,,,,
tt1863323,Mamitas,Mamitas,2011,109.0,Drama,mamitas,7.1,414,,,,,,,
tt1863347,O chyom eshchyo govoryat muzhchiny,O chyom eshchyo govoryat muzhchiny,2011,95.0,Comedy,o chyom eshchyo govoryat muzhchiny,6.5,2294,,,,,,,
tt1863352,Lost Paradise,Paradis perdu,2012,93.0,Drama,lost paradise,5.7,151,,,,,,,
tt1863370,Se sei così ti dico sì,Se sei così ti dico sì,2011,90.0,Comedy,se sei così ti dico sì,5.5,188,,,,,,,
tt1863372,Semper Fi: Always Faithful,Semper Fi: Always Faithful,2011,75.0,Documentary,semper fi: always faithful,7.7,125,,,,,,,
tt1863406,The City Dark,The City Dark,2011,83.0,"Documentary,News",the city dark,7.1,309,,,,,,,
tt1863408,The Day Hollywood Died,The Day Hollywood Died,2012,99.0,"Action,Crime,Drama",the day hollywood died,5.7,56,,,,,,,
tt1864267,"Baseball, Dennis & The French","Baseball, Dennis & The French",2011,90.0,Documentary,"baseball, dennis & the french",8.2,58,,,,,,,
tt1864288,Conan O'Brien Can't Stop,Conan O'Brien Can't Stop,2011,89.0,"Comedy,Documentary,Music",conan o'brien can't stop,7.0,5871,,,,,,,
tt1864380,Jessie's Dad,Jessie's Dad,2011,50.0,Documentary,jessie's dad,8.2,92,,,,,,,
tt1864405,Low Down,Low Down,2014,114.0,"Biography,Drama,Music",low down,6.1,1687,,,,,,,
tt1864411,Mayday 3DNA,Wu yue tian zhui meng 3DNA,2011,96.0,"Documentary,Drama,Music",mayday 3dna,5.6,119,,,,,,,
tt1864455,Penny's Shadow,Penny's Shadow,2011,111.0,"Adventure,Romance",penny's shadow,6.3,157,,,,,,,
tt1864491,Stealing Summers,Stealing Summers,2011,75.0,"Crime,Drama,Thriller",stealing summers,4.9,74,,,,,,,
tt1864492,Stitch,Stitch,2013,94.0,Horror,stitch,3.2,533,,,,,,,
tt1864494,Stormhouse,Stormhouse,2011,88.0,"Action,Horror,Mystery",stormhouse,4.2,1161,,,,,,,
tt1864526,Moving Day,Moving Day,2012,95.0,Comedy,moving day,5.4,376,,,,,,,
tt1864549,The Tall Man,The Tall Man,2011,79.0,Documentary,the tall man,7.1,129,,5200000.0,,,,,
tt1864557,Road North,Tie pohjoiseen,2012,110.0,"Comedy,Drama",road north,6.4,1842,,,,,,,
tt1865335,Confession of a Child of the Century,Confession of a Child of the Century,2012,120.0,Drama,confession of a child of the century,4.3,508,,,,,,,
tt1865339,Danland,Danland,2012,91.0,"Documentary,Drama",danland,5.4,59,,,,,,,
tt1865346,Detention of the Dead,Detention of the Dead,2012,87.0,"Action,Adventure,Comedy",detention of the dead,4.6,2414,,,500000.0,1778.0,2013-06-28,2013.0,6.0
tt1865357,The Student,El estudiante,2011,110.0,Drama,the student,7.0,977,,,,,,,
tt1865362,Faccio un salto all'Avana,Faccio un salto all'Avana,2011,90.0,Comedy,faccio un salto all'avana,5.2,214,,,,,,,
tt1865364,"Fat, Bald, Short Man","Gordo, calvo y bajito",2011,91.0,"Animation,Comedy,Drama","fat, bald, short man",7.1,121,,,,,,,
tt1865375,Broken Blade: Enclave of Lamentations,Gekijouban Bureiku bureido Dairokushou: Doukoku no toride,2011,,"Action,Animation,Drama",broken blade: enclave of lamentations,7.2,150,,,,,,,
tt1865393,Hellbenders,Hellbenders,2012,85.0,"Comedy,Horror,Thriller",hellbenders,4.8,1239,,,,,,,
tt1865403,How to Sell a Banksy,How to Sell a Banksy,2012,85.0,"Adventure,Comedy,Crime",how to sell a banksy,4.9,197,,,,,,,
tt1865425,Kumaré,Kumaré,2011,84.0,Documentary,kumaré,7.5,4506,,,,,,,
tt1865450,Mission to Lars,Mission to Lars,2012,74.0,"Adventure,Biography,Documentary",mission to lars,6.7,951,,,,,,,
tt1865484,Rescue,Rescue,2011,45.0,Documentary,rescue,6.5,76,,,,,,,
tt1865503,Silver Bullets,Silver Bullets,2011,69.0,Horror,silver bullets,5.2,268,,,,,,,
tt1865505,Song of the Sea,Song of the Sea,2014,93.0,"Adventure,Animation,Drama",song of the sea,8.1,43966,858000.0,,,,,,
tt1865524,The Little Match Makers,The Little Match Makers,2011,106.0,Unknown,the little match makers,4.8,82,,,,,,,
tt1865545,Liars All,Liars All,2013,92.0,Thriller,liars all,4.3,1125,,,,,,,
tt1865551,Unhappy Birthday,Unhappy Birthday,2011,89.0,"Drama,Horror,Mystery",unhappy birthday,3.7,207,,,,,,,
tt1865569,Çalgi Çengi,Çalgi Çengi,2011,90.0,Comedy,çalgi çengi,7.2,10384,,,,,,,
tt1865573,Bad Kids Go to Hell,Bad Kids Go to Hell,2012,91.0,"Comedy,Mystery,Thriller",bad kids go to hell,4.6,3381,,,,,,,
tt1866197,Mancation,Mancation,2012,95.0,Comedy,mancation,3.7,746,,,,,,,
tt1866205,Escort in Love,Nessuno mi può giudicare,2011,95.0,Comedy,escort in love,6.1,2074,,,,,,,
tt1866221,Polar Bears: Spy on the Ice,Polar Bears: Spy on the Ice,2011,,Documentary,polar bears: spy on the ice,8.3,188,,,,,,,
tt1866249,The Sessions,The Sessions,2012,95.0,"Biography,Comedy,Drama",the sessions,7.2,39731,6000000.0,3100000.0,1000000.0,11495204.0,2012-10-19,2012.0,10.0
tt1866251,Toolbox Murders 2,Coffin Baby,2013,95.0,Horror,toolbox murders 2,3.1,791,,,,,,,
tt1866255,The Battle for Marjah,The Battle for Marjah,2010,88.0,Documentary,the battle for marjah,7.4,615,,,,,,,
tt1866258,The China Question,The China Question,2011,86.0,Documentary,the china question,7.4,56,,,,,,,
tt1866269,The Most Fun You Can Have Dying,The Most Fun You Can Have Dying,2012,97.0,Drama,the most fun you can have dying,6.4,163,,,,,,,
tt1866282,Triangle: Remembering the Fire,Triangle: Remembering the Fire,2011,40.0,Documentary,triangle: remembering the fire,8.0,130,,,,,,,
tt1866919,Ashes,Ashes,2012,100.0,"Drama,Mystery,Thriller",ashes,5.6,572,,,,,,,
tt1866931,We Were There: First Love,Bokura ga ita: Zenpen,2012,123.0,"Drama,Romance",we were there: first love,7.1,489,,,,,,,
tt1867035,Race,Race,2011,150.0,Drama,race,3.9,73,,,5000000.0,23745772.0,2016-02-19,2016.0,2.0
tt1867043,Rotilõks,Rotilõks,2011,100.0,"Crime,Drama,Thriller",rotilõks,5.3,76,,,,,,,
tt1867070,Teen Thay Bhai,Teen Thay Bhai,2011,,"Comedy,Drama",teen thay bhai,4.3,291,,,,,,,
tt1867080,All American Bully,The Innocent,2011,90.0,"Drama,Thriller",all american bully,4.0,114,,,,,,,
tt1867086,Outback,The Outback,2012,85.0,"Adventure,Animation,Family",outback,4.7,828,,,,,,,
tt1867091,The Reconstruction of William Zero,The Reconstruction of William Zero,2014,98.0,"Drama,Sci-Fi,Thriller",the reconstruction of william zero,5.4,1072,,,,,,,
tt1867093,The Samaritan,The Samaritan,2012,90.0,"Crime,Drama,Thriller",the samaritan,5.6,9064,,,,,,,
tt1867101,Thermae Romae,Terumae romae,2012,108.0,"Comedy,Sci-Fi",thermae romae,6.4,1866,,,,,,,
tt1867539,El Limpiapiscinas,El Limpiapiscinas,2011,92.0,Comedy,el limpiapiscinas,3.8,372,,,,,,,
tt1867566,The Woodsman and the Rain,Kitsutsuki to ame,2011,129.0,Comedy,the woodsman and the rain,7.1,514,,,,,,,
tt1867616,Eternity,Tee rak,2010,105.0,Drama,eternity,7.0,60,,,,,,,
tt1867984,Happy Killers,Ban-ga-woon sal-in-ja,2010,106.0,"Comedy,Thriller",happy killers,6.1,91,,,,,,,
tt1867988,Beny: Back to the Wild,Bonobos,2011,84.0,"Documentary,Family",beny: back to the wild,6.4,79,,,,,,,
tt1868070,The Last Fashion Show,Sotto il vestito niente - L'ultima sfilata,2011,96.0,Thriller,the last fashion show,4.6,185,,,,,,,
tt1868092,The Winner,Wygrany,2011,111.0,Drama,the winner,5.9,265,,,,,,,
tt1869226,100% Love,100% Love,2011,141.0,"Comedy,Drama,Romance",100% love,7.0,2331,,,,,,,
tt1869233,Three Kings,Three Kings,2011,123.0,Comedy,three kings,4.0,153,,,48000000.0,107752036.0,1999-10-01,1999.0,10.0
tt1869265,Anthem,Anthem,2011,92.0,Drama,anthem,3.4,80,,,,,,,
tt1869296,Bbuddah... Hoga Terra Baap,Bbuddah... Hoga Terra Baap,2011,114.0,"Action,Crime,Thriller",bbuddah... hoga terra baap,5.6,2530,,,,,,,
tt1869309,Black Pond,Black Pond,2011,83.0,"Comedy,Drama,Thriller",black pond,6.0,807,,,,,,,
tt1869345,Contratiempo,Contratiempo,2011,83.0,Action,contratiempo,7.7,1320,,,,,,,
tt1869347,Crooked House,Crooked House,2017,115.0,"Crime,Drama,Mystery",crooked house,6.3,13415,,,,,,,
tt1869416,Brazilian Western,Faroeste Caboclo,2013,108.0,"Crime,Drama,Romance",brazilian western,6.6,2450,,,,,,,
tt1869425,Filly Brown,Filly Brown,2012,80.0,"Drama,Music",filly brown,5.7,1003,,,1250000.0,2940411.0,2013-04-19,2013.0,4.0
tt1869453,Gokaiger Goseiger Super Sentai 199 Hero Great Battle,Gôkaijâ Goseijâ Sûpâ sentai 199 hîrô daikessen,2011,84.0,"Action,Sci-Fi",gokaiger goseiger super sentai 199 hero great battle,7.7,93,,,,,,,
tt1869470,Hollow,Hollow,2011,91.0,"Horror,Mystery,Thriller",hollow,6.1,7340,,,,,,,
tt1869509,Kaydara,Kaydara,2011,55.0,"Action,Sci-Fi",kaydara,4.3,422,,,,,,,
tt1869514,Kormoranid ehk Nahkpükse ei pesta,Kormoranid ehk Nahkpükse ei pesta,2011,115.0,"Comedy,Music",kormoranid ehk nahkpükse ei pesta,5.4,252,,,,,,,
tt1869640,Rajanna,Rajanna,2011,132.0,"Action,Drama,History",rajanna,6.6,405,,,,,,,
tt1869648,Renée,Renée,2011,79.0,Documentary,renée,6.6,81,,,,,,,
tt1869653,Rock Jocks,Rock Jocks,2012,91.0,"Comedy,Sci-Fi",rock jocks,5.3,461,,,,,,,
tt1869671,Sione's 2: Unfinished Business,Sione's 2: Unfinished Business,2012,,Comedy,sione's 2: unfinished business,6.0,250,,,,,,,
tt1869677,Starzinger,Starzinger,2011,120.0,Animation,starzinger,8.0,79,,,,,,,
tt1869682,SuckSeed,SuckSeed: Huay Khan Thep,2011,130.0,"Comedy,Music,Romance",suckseed,7.6,1785,,,,,,,
tt1869716,The East,The East,2013,116.0,"Adventure,Drama,Thriller",the east,6.8,46804,2300000.0,99700.0,6500000.0,3027956.0,2013-05-31,2013.0,5.0
tt1869721,The Great Magician,Daai mo seut si,2011,128.0,"Comedy,Drama,Mystery",the great magician,5.9,1417,,,,,,,
tt1869724,The Littlest Angel,The Littlest Angel,2011,84.0,Animation,the littlest angel,4.6,214,,,,,,,
tt1869759,The Train,The Train,2011,,Drama,the train,4.6,117,,,5800000.0,6800000.0,1965-03-07,1965.0,3.0
tt1869790,Uçurtmam tellere takildi,Uçurtmam tellere takildi,2010,64.0,"Biography,Documentary,Music",uçurtmam tellere takildi,7.7,278,,,,,,,
tt1870317,A Morte de Carlos Gardel,A Morte de Carlos Gardel,2011,85.0,"Drama,Music",a morte de carlos gardel,6.3,79,,,,,,,
tt1870372,Another Dirty Movie,Another Dirty Movie,2012,85.0,Comedy,another dirty movie,3.8,56,,,,,,,
tt1870375,Dreams,Dreams,2013,141.0,Drama,dreams,6.1,88,,,,,,,
tt1870419,Hatchet III,Hatchet III,2013,81.0,"Action,Comedy,Horror",hatchet iii,5.7,7436,,,,,,,
tt1870425,Mac & Devin Go to High School,Mac & Devin Go to High School,2012,75.0,Comedy,mac & devin go to high school,4.5,7118,,,,,,,
tt1870432,Kamifûsen,Kamifûsen,2011,117.0,Drama,kamifûsen,1.0,489,,,,,,,
tt1870467,Magyar Retró,Magyar Retró,2010,82.0,Documentary,magyar retró,8.5,73,,,,,,,
tt1870484,Någon annanstans i Sverige,Någon annanstans i Sverige,2011,101.0,"Comedy,Drama",någon annanstans i sverige,4.9,202,,,,,,,
tt1870526,Spo0K,Spo0K,2013,103.0,Horror,spo0k,4.4,116,,,,,,,
tt1870527,Remains,Remains,2011,88.0,"Action,Drama,Horror",remains,4.3,1908,,,,,,,
tt1870529,Won't Back Down,Won't Back Down,2012,121.0,Drama,won't back down,6.4,5915,5300000.0,,19000000.0,5745503.0,2012-09-28,2012.0,9.0
tt1870538,The Hidden Persuaders,The Hidden Persuaders,2011,113.0,"Drama,Mystery",the hidden persuaders,7.2,106,,,,,,,
tt1870543,Cruel Will,Cruel Will,2014,90.0,"Horror,Thriller",cruel will,3.5,330,,,,,,,
tt1870548,This Changes Everything,This Changes Everything,2015,89.0,Documentary,this changes everything,6.5,462,,,,,,,
tt1871236,Blutzbrüdaz,Blutzbrüdaz,2011,87.0,"Comedy,Music",blutzbrüdaz,6.1,1604,,,,,,,
tt1871257,Default,Default,2014,88.0,"Action,Thriller",default,4.3,219,,,,,,,
tt1871279,Glory Daze: The Life and Times of Michael Alig,Glory Daze: The Life and Times of Michael Alig,2015,135.0,"Biography,Crime,Documentary",glory daze: the life and times of michael alig,6.8,524,,,,,,,
tt1871296,Jezebeth,Jezebeth,2011,80.0,Horror,jezebeth,2.3,68,,,,,,,
tt1871373,Somewhere to Disappear,Somewhere to Disappear,2010,57.0,Documentary,somewhere to disappear,7.4,57,,,,,,,
tt1871406,The Killing Games,The Killing Games,2012,101.0,"Horror,Thriller",the killing games,4.4,98,,,,,,,
tt1871417,Things I Don't Understand,Things I Don't Understand,2012,109.0,Drama,things i don't understand,7.1,84,,,,,,,
tt1871420,Tom Green Live,Tom Green Live,2012,82.0,"Comedy,Documentary",tom green live,3.2,155,,,,,,,
tt1872082,I Want My Name Back,I Want My Name Back,2011,85.0,"Biography,Documentary,Music",i want my name back,6.9,69,,,,,,,
tt1872083,I'm Carolyn Parker,I'm Carolyn Parker,2011,91.0,Documentary,i'm carolyn parker,6.6,76,,,,,,,
tt1872084,Ibn el-Qunsul,Ibn el-Qunsul,2011,119.0,"Comedy,Thriller",ibn el-qunsul,6.6,1316,,,,,,,
tt1872101,Fanny,Fanny,2013,102.0,Drama,fanny,6.8,936,,,,,,,
tt1872102,Marius,Marius,2013,93.0,Drama,marius,6.8,918,9800.0,2200000.0,,,,,
tt1872124,Shores of Hope,Wir wollten aufs Meer,2012,116.0,"Drama,History",shores of hope,6.6,458,,,,,,,
tt1872138,Pendejo (Idiot),Pendejo,2013,84.0,Comedy,pendejo (idiot),5.0,59,,,,,,,
tt1872167,Chasing Rainbows,Si caii sunt verzi pe pereti,2012,104.0,Comedy,chasing rainbows,7.1,422,,,,,,,
